Date,Category,Region,Product,Sales,Quantity,Discount,Profit,Customer_Satisfaction,Return_Rate
2020-01-14 16:00:00,B,West,Product_1,477.64,34,0.04,223.07,1,0.043
2020-01-14 17:00:00,A,North,Product_2,322.96,39,0.07,195.03,2,0.19
2020-01-14 18:00:00,D,West,Product_4,420.38,7,0.26,290.9,3,0.061
2020-01-14 19:00:00,A,West,Product_2,782.06,42,0.17,307.86,5,0.107
2020-01-14 20:00:00,D,West,Product_1,112.95,44,0.23,309.02,3,0.114
2020-01-14 21:00:00,B,South,Product_4,204.47,27,0.32,234.49,3,0.043
2020-01-14 22:00:00,B,South,Product_3,141.4,23,0.08,333.97,1,0.058
2020-01-14 23:00:00,D,South,Product_2,136.66,38,0.45,-99.12,5,0.096
2020-01-15 00:00:00,C,South,Product_3,869.91,20,0.28,375.03,1,0.051
2020-01-15 01:00:00,C,West,Product_2,733.29,27,0.01,17.3,2,0.061
2020-01-15 02:00:00,B,East,Product_2,526.76,8,0.31,419.98,2,0.123
2020-01-15 03:00:00,B,North,Product_2,188.05,37,0.23,-107.72,2,0.147
2020-01-15 04:00:00,A,East,Product_3,542.45,3,0.35,-197.48,1,0.16
2020-01-15 05:00:00,B,North,Product_2,526.12,2,0.39,-189.03,1,0.024
2020-01-15 06:00:00,D,South,Product_3,255.88,22,0.47,-52.89,2,0.147
2020-01-15 07:00:00,C,East,Product_2,490.47,6,0.5,-120.36,1,0.187
2020-01-15 08:00:00,C,West,Product_1,458.65,39,0.27,187.74,4,0.116
2020-01-15 09:00:00,A,East,Product_2,654.27,40,0.28,113.89,4,0.121
2020-01-15 10:00:00,C,West,Product_3,671.58,36,0.01,224.24,4,0.191
2020-01-15 11:00:00,C,East,Product_4,140.77,44,0.43,-65.14,3,0.174
2020-01-15 12:00:00,D,North,Product_4,437.15,24,0.01,327.69,5,0.112
2020-01-15 13:00:00,C,East,Product_3,663.27,12,0.32,227.33,5,0.153
2020-01-15 14:00:00,A,East,Product_4,552.82,17,0.05,-45.16,5,0.036
2020-01-15 15:00:00,A,South,Product_2,870.84,22,0.14,79.25,2,0.083
2020-01-15 16:00:00,C,South,Product_1,692.82,19,0.07,302.74,4,0.143
2020-01-15 17:00:00,B,East,Product_4,246.64,9,0.07,276.26,4,0.058
2020-01-15 18:00:00,C,West,Product_2,163.51,12,0.04,193.64,1,0.091
2020-01-15 19:00:00,A,West,Product_2,678.18,32,0.16,485.31,3,0.035
2020-01-15 20:00:00,A,South,Product_3,123.86,31,0.21,-107.72,3,0.18
2020-01-15 21:00:00,D,West,Product_1,627.2,17,0.23,141.8,4,0.179
2020-01-15 22:00:00,C,South,Product_1,946.21,23,0.22,236.82,1,0.096
2020-01-15 23:00:00,C,North,Product_4,617.93,10,0.26,495.82,4,0.038
2020-01-16 00:00:00,D,East,Product_3,449.35,30,0.43,179.81,2,0.136
2020-01-16 01:00:00,A,West,Product_3,678.96,19,0.32,109.66,2,0.043
2020-01-16 02:00:00,D,West,Product_3,512.43,26,0.01,445.6,5,0.046
2020-01-16 03:00:00,B,South,Product_1,591.06,26,0.09,154.47,5,0.194
2020-01-16 04:00:00,C,South,Product_3,947.32,11,0.17,457.46,4,0.02
2020-01-16 05:00:00,A,East,Product_2,447.49,20,0.47,325.29,5,0.076
2020-01-16 06:00:00,D,East,Product_3,965.07,45,0.04,-82.48,4,0.111
2020-01-16 07:00:00,A,South,Product_1,914.82,4,0.36,-82.77,3,0.022
2020-01-16 08:00:00,B,East,Product_4,276.21,47,0.02,22.58,2,0.008
2020-01-16 09:00:00,C,East,Product_2,162.43,12,0.18,-152.63,1,0.108
2020-01-16 10:00:00,D,North,Product_4,190.7,25,0.39,179.78,1,0.023
2020-01-16 11:00:00,A,West,Product_2,116.4,10,0.17,401.82,3,0.05
2020-01-16 12:00:00,C,South,Product_3,185.0,22,0.22,80.02,4,0.099
2020-01-16 13:00:00,C,South,Product_3,714.71,7,0.45,253.82,2,0.069
2020-01-16 14:00:00,A,South,Product_4,164.07,24,0.03,487.04,4,0.142
2020-01-16 15:00:00,C,South,Product_2,387.08,2,0.26,-64.39,4,0.192
2020-01-16 16:00:00,C,East,Product_2,860.39,32,0.18,50.65,3,0.151
2020-01-16 17:00:00,D,North,Product_4,120.94,21,0.48,-182.51,3,0.2
2020-01-16 18:00:00,C,North,Product_1,833.02,7,0.4,-37.67,5,0.078
2020-01-16 19:00:00,D,South,Product_4,353.67,8,0.06,345.59,3,0.061
2020-01-16 20:00:00,C,East,Product_2,206.35,38,0.46,259.61,5,0.043
2020-01-16 21:00:00,B,West,Product_3,727.06,21,0.11,348.67,1,0.177
2020-01-16 22:00:00,B,South,Product_4,666.05,8,0.04,97.72,5,0.078
2020-01-16 23:00:00,D,East,Product_2,889.72,25,0.27,314.94,5,0.142
2020-01-17 00:00:00,D,West,Product_4,761.56,28,0.37,219.69,1,0.135
2020-01-17 01:00:00,B,South,Product_1,823.13,28,0.36,29.89,2,0.011
2020-01-17 02:00:00,C,West,Product_1,353.83,31,0.27,88.68,4,0.176
2020-01-17 03:00:00,D,South,Product_3,259.7,36,0.25,178.93,4,0.097
2020-01-17 04:00:00,A,East,Product_3,775.55,25,0.48,469.5,3,0.045
2020-01-17 05:00:00,C,South,Product_2,826.15,41,0.41,451.95,3,0.196
2020-01-17 06:00:00,C,North,Product_2,991.45,37,0.35,490.53,2,0.151
2020-01-17 07:00:00,B,North,Product_4,471.36,38,0.1,-188.51,3,0.123
2020-01-17 08:00:00,D,South,Product_2,434.82,12,0.41,302.03,4,0.198
2020-01-17 09:00:00,C,South,Product_2,798.77,37,0.37,426.26,5,0.151
2020-01-17 10:00:00,D,South,Product_1,406.72,37,0.5,317.5,5,0.024
2020-01-17 11:00:00,D,East,Product_4,937.68,31,0.07,91.48,3,0.198
2020-01-17 12:00:00,D,North,Product_4,872.57,18,0.36,307.35,4,0.12
2020-01-17 13:00:00,B,East,Product_3,486.09,26,0.49,110.89,1,0.06
2020-01-17 14:00:00,D,South,Product_1,775.78,6,0.23,299.94,1,0.164
2020-01-17 15:00:00,B,North,Product_1,779.09,9,0.37,346.25,5,0.01
2020-01-17 16:00:00,A,North,Product_1,192.81,11,0.49,390.23,4,0.131
2020-01-17 17:00:00,C,West,Product_3,912.3,31,0.27,309.62,5,0.032
2020-01-17 18:00:00,C,West,Product_2,554.73,46,0.35,-87.99,4,0.018
2020-01-17 19:00:00,A,South,Product_2,843.81,2,0.01,455.39,1,0.071
2020-01-17 20:00:00,B,West,Product_4,388.04,29,0.26,-50.63,3,0.071
2020-01-17 21:00:00,C,North,Product_1,905.97,46,0.13,50.3,2,0.12
2020-01-17 22:00:00,B,South,Product_2,450.28,42,0.07,100.38,3,0.113
2020-01-17 23:00:00,B,West,Product_3,109.75,5,0.35,298.69,4,0.138
2020-01-18 00:00:00,B,West,Product_1,914.84,23,0.02,290.87,5,0.035
2020-01-18 01:00:00,A,North,Product_3,182.16,36,0.45,473.21,5,0.174
2020-01-18 02:00:00,A,East,Product_4,387.38,7,0.26,-68.04,1,0.172
2020-01-18 03:00:00,B,East,Product_4,955.06,13,0.32,115.51,1,0.043
2020-01-18 04:00:00,D,North,Product_3,955.55,42,0.13,-57.39,3,0.095
2020-01-18 05:00:00,A,East,Product_4,616.09,10,0.09,270.79,3,0.098
2020-01-18 06:00:00,D,West,Product_4,668.65,36,0.12,-50.88,2,0.184
2020-01-18 07:00:00,D,South,Product_2,503.6,16,0.12,407.53,4,0.181
2020-01-18 08:00:00,B,South,Product_4,363.89,15,0.43,487.92,3,0.013
2020-01-18 09:00:00,D,North,Product_1,395.8,43,0.39,21.79,3,0.192
2020-01-18 10:00:00,D,West,Product_2,705.27,19,0.43,317.55,1,0.014
2020-01-18 11:00:00,D,East,Product_4,777.14,21,0.37,172.96,4,0.11
2020-01-18 12:00:00,B,North,Product_4,812.42,35,0.32,51.5,1,0.062
2020-01-18 13:00:00,B,North,Product_1,810.66,15,0.26,-66.14,2,0.078
2020-01-18 14:00:00,A,South,Product_1,182.09,48,0.13,303.45,3,0.125
2020-01-18 15:00:00,A,North,Product_3,544.98,14,0.35,-88.88,3,0.117
2020-01-18 16:00:00,D,North,Product_2,151.8,29,0.07,-3.55,3,0.033
2020-01-18 17:00:00,B,North,Product_2,594.58,5,0.26,443.73,5,0.194
2020-01-18 18:00:00,B,South,Product_1,497.38,49,0.1,155.86,4,0.006
2020-01-18 19:00:00,D,South,Product_2,898.93,18,0.25,397.86,1,0.069
2020-01-18 20:00:00,A,East,Product_2,415.82,1,0.15,337.28,1,0.16
2020-01-18 21:00:00,B,South,Product_2,205.36,27,0.03,63.37,1,0.17
2020-01-18 22:00:00,A,South,Product_4,228.69,27,0.25,-47.38,2,0.159
2020-01-18 23:00:00,D,South,Product_3,785.36,25,0.09,-130.06,5,0.074
2020-01-19 00:00:00,B,South,Product_4,656.4,41,0.08,472.44,2,0.135
2020-01-19 01:00:00,D,East,Product_3,191.01,21,0.19,27.29,4,0.153
2020-01-19 02:00:00,C,West,Product_2,175.7,14,0.18,271.18,1,0.116
2020-01-19 03:00:00,D,North,Product_4,730.87,20,0.43,311.21,1,0.136
2020-01-19 04:00:00,D,North,Product_4,165.49,28,0.28,-61.62,1,0.111
2020-01-19 05:00:00,D,South,Product_3,839.67,21,0.43,285.66,3,0.011
2020-01-19 06:00:00,B,West,Product_3,735.62,23,0.07,-193.48,3,0.055
2020-01-19 07:00:00,D,North,Product_3,173.21,11,0.18,92.74,1,0.141
2020-01-19 08:00:00,D,North,Product_1,176.35,2,0.28,45.28,1,0.048
2020-01-19 09:00:00,C,West,Product_2,987.98,20,0.08,452.97,3,0.091
2020-01-19 10:00:00,B,North,Product_3,436.84,24,0.06,490.22,2,0.107
2020-01-19 11:00:00,C,South,Product_4,433.58,25,0.33,1.56,5,0.134
2020-01-19 12:00:00,D,West,Product_2,831.52,37,0.33,227.0,2,0.052
2020-01-19 13:00:00,B,West,Product_2,952.52,22,0.12,321.65,5,0.119
2020-01-19 14:00:00,C,North,Product_2,987.4,24,0.11,-66.23,3,0.119
2020-01-19 15:00:00,D,East,Product_1,778.04,15,0.37,280.63,1,0.169
2020-01-19 16:00:00,A,West,Product_2,438.63,12,0.06,-19.61,1,0.11
2020-01-19 17:00:00,C,East,Product_3,175.15,46,0.46,-81.8,1,0.059
2020-01-19 18:00:00,B,West,Product_4,799.43,31,0.47,395.47,2,0.105
2020-01-19 19:00:00,C,North,Product_3,602.56,43,0.44,151.74,1,0.021
2020-01-19 20:00:00,C,West,Product_3,481.8,31,0.11,7.87,5,0.122
2020-01-19 21:00:00,C,North,Product_2,915.72,30,0.01,83.29,1,0.183
2020-01-19 22:00:00,A,West,Product_4,200.08,41,0.47,89.22,3,0.106
2020-01-19 23:00:00,B,West,Product_1,543.36,20,0.17,339.02,1,0.058
2020-01-20 00:00:00,B,South,Product_2,110.22,8,0.16,420.73,2,0.081
2020-01-20 01:00:00,B,West,Product_1,521.79,44,0.13,132.96,2,0.18
2020-01-20 02:00:00,D,East,Product_4,150.67,30,0.12,26.02,3,0.163
2020-01-20 03:00:00,B,South,Product_1,206.94,35,0.37,309.09,4,0.161
2020-01-20 04:00:00,B,East,Product_4,205.77,21,0.45,433.72,2,0.113
2020-01-20 05:00:00,A,North,Product_1,684.29,47,0.39,-120.14,4,0.079
2020-01-20 06:00:00,D,North,Product_4,771.44,40,0.34,357.77,3,0.026
2020-01-20 07:00:00,D,East,Product_2,625.03,28,0.14,190.02,1,0.195
2020-01-20 08:00:00,C,South,Product_3,965.96,39,0.27,407.32,4,0.036
2020-01-20 09:00:00,D,West,Product_3,437.38,17,0.12,159.87,3,0.05
2020-01-20 10:00:00,D,South,Product_1,357.14,12,0.06,403.8,4,0.153
2020-01-20 11:00:00,A,South,Product_1,881.74,18,0.06,188.14,4,0.07
2020-01-20 12:00:00,B,East,Product_4,301.24,47,0.3,-98.58,1,0.117
2020-01-20 13:00:00,D,West,Product_2,966.9,28,0.02,-196.54,2,0.152
2020-01-20 14:00:00,D,North,Product_2,110.94,3,0.49,234.01,4,0.111
2020-01-20 15:00:00,A,West,Product_2,972.89,15,0.5,214.48,5,0.098
2020-01-20 16:00:00,D,West,Product_1,138.84,16,0.07,-52.84,1,0.01
2020-01-20 17:00:00,D,South,Product_4,902.03,22,0.21,395.44,5,0.098
2020-01-20 18:00:00,A,South,Product_2,574.93,49,0.38,407.43,1,0.091
2020-01-20 19:00:00,C,North,Product_4,993.67,31,0.48,362.92,1,0.176
2020-01-20 20:00:00,C,South,Product_1,166.42,31,0.45,455.61,2,0.089
2020-01-20 21:00:00,D,South,Product_3,598.47,1,0.13,154.66,5,0.126
2020-01-20 22:00:00,D,West,Product_2,972.37,11,0.04,291.61,4,0.155
2020-01-20 23:00:00,B,North,Product_4,570.79,6,0.14,433.13,1,0.094
2020-01-21 00:00:00,D,North,Product_3,666.46,23,0.22,119.37,5,0.052
2020-01-21 01:00:00,B,East,Product_4,726.17,9,0.18,232.9,5,0.179
2020-01-21 02:00:00,C,East,Product_1,509.09,16,0.39,158.95,2,0.179
2020-01-21 03:00:00,D,North,Product_1,664.8,38,0.13,488.28,5,0.18
2020-01-21 04:00:00,D,West,Product_2,625.88,44,0.43,106.34,4,0.055
2020-01-21 05:00:00,A,East,Product_4,911.04,19,0.11,21.92,5,0.063
2020-01-21 06:00:00,D,South,Product_2,140.9,45,0.18,240.74,2,0.184
2020-01-21 07:00:00,C,South,Product_1,352.87,13,0.22,-3.51,1,0.025
2020-01-21 08:00:00,D,North,Product_3,955.37,32,0.15,400.3,5,0.131
2020-01-21 09:00:00,B,West,Product_4,901.24,36,0.38,424.57,5,0.058
2020-01-21 10:00:00,D,East,Product_3,510.09,9,0.2,41.55,3,0.144
2020-01-21 11:00:00,B,East,Product_4,658.12,46,0.44,50.86,4,0.167
2020-01-21 12:00:00,A,East,Product_2,349.64,46,0.48,-139.36,4,0.082
2020-01-21 13:00:00,D,North,Product_3,269.31,49,0.43,-20.88,4,0.03
2020-01-21 14:00:00,A,South,Product_1,517.33,37,0.26,-152.47,5,0.146
2020-01-21 15:00:00,A,West,Product_4,418.02,31,0.25,330.06,4,0.011
2020-01-21 16:00:00,D,South,Product_3,625.29,31,0.11,-73.78,4,0.003
2020-01-21 17:00:00,B,West,Product_1,169.96,19,0.3,-144.74,3,0.175
2020-01-21 18:00:00,D,West,Product_2,976.96,2,0.48,-84.97,2,0.163
2020-01-21 19:00:00,B,West,Product_2,987.59,45,0.04,64.13,2,0.116
2020-01-21 20:00:00,A,East,Product_3,728.35,32,0.38,95.75,1,0.133
2020-01-21 21:00:00,C,West,Product_2,582.49,43,0.43,429.01,3,0.191
2020-01-21 22:00:00,D,West,Product_1,378.57,34,0.49,-4.27,5,0.013
2020-01-21 23:00:00,C,North,Product_4,832.42,1,0.17,302.41,1,0.043
2020-01-22 00:00:00,B,West,Product_1,716.26,21,0.18,426.44,4,0.146
2020-01-22 01:00:00,D,South,Product_1,246.36,3,0.11,399.69,1,0.053
2020-01-22 02:00:00,C,East,Product_1,919.83,27,0.39,-60.72,2,0.041
2020-01-22 03:00:00,C,East,Product_1,840.28,44,0.07,-4.2,1,0.088
2020-01-22 04:00:00,D,South,Product_4,954.82,7,0.13,-161.89,1,0.145
2020-01-22 05:00:00,C,North,Product_1,753.15,33,0.15,138.3,3,0.042
2020-01-22 06:00:00,D,East,Product_3,652.07,9,0.19,83.7,4,0.086
2020-01-22 07:00:00,C,West,Product_2,476.42,30,0.21,181.71,5,0.104
2020-01-22 08:00:00,A,North,Product_2,939.46,18,0.28,120.51,5,0.034
2020-01-22 09:00:00,D,West,Product_4,879.46,26,0.47,315.06,3,0.095
2020-01-22 10:00:00,A,East,Product_1,140.7,20,0.12,268.89,3,0.173
2020-01-22 11:00:00,A,East,Product_2,123.73,38,0.39,100.02,5,0.149
2020-01-22 12:00:00,C,North,Product_4,438.82,41,0.34,-173.51,1,0.101
2020-01-22 13:00:00,B,West,Product_1,829.5,31,0.06,40.66,4,0.025
2020-01-22 14:00:00,A,North,Product_3,988.55,8,0.41,26.93,5,0.005
2020-01-22 15:00:00,A,North,Product_3,235.38,23,0.05,-137.45,1,0.013
2020-01-22 16:00:00,A,West,Product_3,634.72,25,0.37,12.96,1,0.15
2020-01-22 17:00:00,B,South,Product_3,442.8,47,0.36,491.16,2,0.141
2020-01-22 18:00:00,B,South,Product_2,972.92,1,0.34,374.88,3,0.149
2020-01-22 19:00:00,A,East,Product_4,857.91,46,0.14,361.15,5,0.061
2020-01-22 20:00:00,B,South,Product_2,854.5,18,0.29,390.31,5,0.018
2020-01-22 21:00:00,B,North,Product_1,521.82,19,0.38,405.54,4,0.143
2020-01-22 22:00:00,B,South,Product_2,473.34,42,0.32,27.75,5,0.184
2020-01-22 23:00:00,D,East,Product_2,346.07,6,0.4,25.58,1,0.09
2020-01-23 00:00:00,A,South,Product_4,150.74,17,0.34,35.51,1,0.153
2020-01-23 01:00:00,B,West,Product_4,878.25,46,0.14,372.98,4,0.146
2020-01-23 02:00:00,D,East,Product_4,831.61,45,0.08,358.12,1,0.171
2020-01-23 03:00:00,C,East,Product_4,999.75,8,0.32,-188.17,1,0.006
2020-01-23 04:00:00,C,East,Product_2,996.97,42,0.38,464.42,5,0.191
2020-01-23 05:00:00,B,North,Product_2,599.89,9,0.07,-0.1,3,0.173
2020-01-23 06:00:00,A,West,Product_1,792.09,37,0.09,238.3,5,0.175
2020-01-23 07:00:00,B,South,Product_1,950.29,27,0.01,247.94,2,0.199
2020-01-23 08:00:00,C,South,Product_1,864.68,36,0.27,-120.63,4,0.128
2020-01-23 09:00:00,A,East,Product_3,322.61,6,0.27,287.02,1,0.016
2020-01-23 10:00:00,A,East,Product_2,505.49,6,0.25,173.51,5,0.165
2020-01-23 11:00:00,C,West,Product_3,216.24,45,0.16,227.63,5,0.027
2020-01-23 12:00:00,D,East,Product_2,958.65,4,0.21,112.85,1,0.148
2020-01-23 13:00:00,D,South,Product_1,645.56,22,0.38,363.05,4,0.085
2020-01-23 14:00:00,B,West,Product_4,305.78,40,0.09,244.61,5,0.001
2020-01-23 15:00:00,A,East,Product_4,704.53,27,0.1,-64.95,3,0.087
2020-01-23 16:00:00,B,West,Product_3,656.32,37,0.33,326.91,1,0.159
2020-01-23 17:00:00,A,North,Product_4,422.35,2,0.43,151.79,4,0.017
2020-01-23 18:00:00,C,South,Product_3,202.2,9,0.17,-173.91,2,0.0
2020-01-23 19:00:00,A,East,Product_2,704.42,11,0.47,76.39,1,0.091
2020-01-23 20:00:00,A,East,Product_1,568.28,20,0.03,81.21,2,0.0
2020-01-23 21:00:00,C,East,Product_1,795.09,43,0.06,361.0,1,0.187
2020-01-23 22:00:00,D,South,Product_1,568.15,39,0.23,-36.22,5,0.165
2020-01-23 23:00:00,C,West,Product_1,866.96,14,0.36,116.77,4,0.126
2020-01-24 00:00:00,A,South,Product_4,596.72,26,0.19,-161.92,3,0.003
2020-01-24 01:00:00,C,West,Product_3,604.84,38,0.28,417.01,2,0.114
2020-01-24 02:00:00,A,North,Product_4,888.99,30,0.01,110.68,2,0.134
2020-01-24 03:00:00,D,East,Product_2,463.13,36,0.23,399.62,1,0.117
2020-01-24 04:00:00,D,West,Product_1,220.61,38,0.12,274.07,2,0.189
2020-01-24 05:00:00,A,South,Product_2,125.9,35,0.26,23.9,1,0.166
2020-01-24 06:00:00,D,South,Product_1,779.62,6,0.26,298.89,1,0.073
2020-01-24 07:00:00,C,West,Product_1,658.28,3,0.38,128.19,2,0.139
2020-01-24 08:00:00,D,East,Product_2,733.67,1,0.27,38.86,2,0.092
2020-01-24 09:00:00,B,North,Product_4,291.67,18,0.31,267.55,5,0.186
2020-01-24 10:00:00,D,North,Product_3,222.73,23,0.26,342.04,5,0.124
2020-01-24 11:00:00,B,North,Product_4,113.09,32,0.5,282.03,5,0.116
2020-01-24 12:00:00,C,East,Product_3,415.53,29,0.4,124.0,4,0.1
2020-01-24 13:00:00,D,South,Product_4,630.93,23,0.38,-18.48,3,0.076
2020-01-24 14:00:00,D,East,Product_1,453.02,36,0.31,367.28,5,0.03
2020-01-24 15:00:00,D,East,Product_2,493.73,6,0.26,42.65,5,0.055
2020-01-24 16:00:00,C,West,Product_1,913.74,17,0.17,229.07,1,0.067
2020-01-24 17:00:00,C,East,Product_2,413.43,18,0.39,-119.26,3,0.031
2020-01-24 18:00:00,B,South,Product_2,562.59,31,0.09,318.19,2,0.163
2020-01-24 19:00:00,A,North,Product_1,805.29,6,0.02,467.04,4,0.0
2020-01-24 20:00:00,C,West,Product_2,456.89,34,0.35,114.5,2,0.183
2020-01-24 21:00:00,D,East,Product_1,659.88,44,0.07,183.85,1,0.026
2020-01-24 22:00:00,B,South,Product_4,876.13,44,0.45,429.64,4,0.01
2020-01-24 23:00:00,D,East,Product_1,954.57,27,0.39,356.71,5,0.199
2020-01-25 00:00:00,D,North,Product_4,232.37,36,0.3,473.6,3,0.2
2020-01-25 01:00:00,C,North,Product_1,933.93,48,0.16,-13.75,3,0.038
2020-01-25 02:00:00,A,South,Product_3,542.9,42,0.32,129.0,5,0.027
2020-01-25 03:00:00,D,West,Product_2,332.42,25,0.24,118.95,2,0.04
2020-01-25 04:00:00,C,North,Product_2,513.22,10,0.15,131.17,2,0.102
2020-01-25 05:00:00,B,East,Product_2,982.03,39,0.47,439.19,5,0.064
2020-01-25 06:00:00,D,West,Product_4,543.36,46,0.08,-56.14,5,0.067
2020-01-25 07:00:00,B,North,Product_3,395.88,39,0.38,426.43,3,0.162
2020-01-25 08:00:00,C,East,Product_1,670.06,12,0.4,199.79,2,0.178
2020-01-25 09:00:00,C,West,Product_1,316.13,11,0.48,175.79,4,0.194
2020-01-25 10:00:00,C,West,Product_3,168.28,49,0.27,91.55,4,0.103
2020-01-25 11:00:00,C,North,Product_2,215.99,43,0.27,177.75,1,0.049
2020-01-25 12:00:00,C,East,Product_1,215.24,3,0.46,362.3,1,0.111
2020-01-25 13:00:00,A,South,Product_4,236.71,22,0.4,144.56,1,0.174
2020-01-25 14:00:00,B,West,Product_2,224.94,4,0.38,343.22,2,0.006
2020-01-25 15:00:00,A,East,Product_1,676.79,8,0.39,91.65,4,0.182
2020-01-25 16:00:00,B,East,Product_3,263.69,14,0.25,-71.97,2,0.045
2020-01-25 17:00:00,D,South,Product_1,411.1,20,0.02,90.26,5,0.062
2020-01-25 18:00:00,D,West,Product_4,907.11,24,0.1,306.34,3,0.073
2020-01-25 19:00:00,B,North,Product_3,526.57,14,0.32,396.23,1,0.183
2020-01-25 20:00:00,D,West,Product_2,700.8,28,0.2,340.14,5,0.035
2020-01-25 21:00:00,D,West,Product_4,255.09,16,0.3,62.12,5,0.045
2020-01-25 22:00:00,D,North,Product_2,273.06,32,0.28,205.4,3,0.146
2020-01-25 23:00:00,A,West,Product_4,136.78,47,0.22,52.32,4,0.187
2020-01-26 00:00:00,A,East,Product_1,252.04,12,0.12,293.15,4,0.021
2020-01-26 01:00:00,C,West,Product_1,350.73,16,0.36,105.52,5,0.104
2020-01-26 02:00:00,B,East,Product_1,259.31,19,0.45,335.39,3,0.183
2020-01-26 03:00:00,D,West,Product_3,179.83,5,0.38,-191.04,4,0.177
2020-01-26 04:00:00,B,West,Product_2,208.57,12,0.06,38.11,1,0.19
2020-01-26 05:00:00,C,South,Product_1,514.7,29,0.27,414.76,2,0.18
2020-01-26 06:00:00,C,West,Product_1,285.7,5,0.42,26.48,3,0.063
2020-01-26 07:00:00,D,South,Product_1,427.84,42,0.3,76.34,5,0.042
2020-01-26 08:00:00,C,West,Product_1,553.08,17,0.22,353.51,2,0.18
2020-01-26 09:00:00,D,North,Product_4,721.36,47,0.14,-133.77,4,0.142
2020-01-26 10:00:00,C,East,Product_2,135.38,8,0.17,18.32,4,0.076
2020-01-26 11:00:00,C,East,Product_3,819.47,40,0.12,342.13,3,0.143
2020-01-26 12:00:00,D,North,Product_1,665.11,40,0.1,469.91,2,0.061
2020-01-26 13:00:00,C,East,Product_2,173.58,30,0.29,347.99,4,0.116
2020-01-26 14:00:00,C,North,Product_4,886.22,10,0.25,-79.31,3,0.047
2020-01-26 15:00:00,C,North,Product_2,928.79,20,0.37,384.51,2,0.112
2020-01-26 16:00:00,B,South,Product_2,154.97,45,0.15,133.04,5,0.185
2020-01-26 17:00:00,A,West,Product_2,349.19,16,0.23,348.1,5,0.154
2020-01-26 18:00:00,B,West,Product_1,825.58,41,0.34,-32.45,4,0.131
2020-01-26 19:00:00,C,South,Product_1,773.43,16,0.48,38.79,3,0.049
2020-01-26 20:00:00,A,North,Product_2,266.07,42,0.17,431.15,1,0.013
2020-01-26 21:00:00,B,North,Product_4,288.41,3,0.15,437.56,4,0.142
2020-01-26 22:00:00,B,East,Product_1,433.42,23,0.22,-0.38,1,0.115
2020-01-26 23:00:00,B,East,Product_2,536.07,22,0.36,-141.51,2,0.043
2020-01-27 00:00:00,D,North,Product_1,656.43,28,0.48,450.31,3,0.187
2020-01-27 01:00:00,C,West,Product_1,432.02,46,0.27,10.28,4,0.11
2020-01-27 02:00:00,C,West,Product_3,516.28,45,0.41,-115.92,5,0.114
2020-01-27 03:00:00,A,North,Product_1,772.72,36,0.23,43.68,2,0.06
2020-01-27 04:00:00,B,East,Product_1,133.01,4,0.02,-2.6,2,0.176
2020-01-27 05:00:00,C,South,Product_3,327.19,38,0.45,-143.61,2,0.178
2020-01-27 06:00:00,B,East,Product_4,742.01,24,0.14,488.62,1,0.143
2020-01-27 07:00:00,C,West,Product_4,905.69,19,0.07,5.64,1,0.02
2020-01-27 08:00:00,B,West,Product_1,560.51,11,0.5,-9.33,2,0.017
2020-01-27 09:00:00,C,North,Product_2,578.9,40,0.17,93.95,4,0.094
2020-01-27 10:00:00,A,East,Product_4,196.45,46,0.07,90.38,1,0.028
2020-01-27 11:00:00,B,North,Product_1,502.67,40,0.16,103.68,3,0.066
2020-01-27 12:00:00,C,South,Product_4,579.36,46,0.26,434.64,5,0.034
2020-01-27 13:00:00,A,South,Product_4,318.22,39,0.04,-157.83,4,0.062
2020-01-27 14:00:00,A,West,Product_2,342.32,18,0.18,459.15,3,0.189
2020-01-27 15:00:00,C,East,Product_4,439.56,12,0.33,266.14,1,0.151
2020-01-27 16:00:00,B,West,Product_2,118.06,14,0.46,288.26,5,0.028
2020-01-27 17:00:00,D,South,Product_1,389.87,47,0.2,-89.5,2,0.134
2020-01-27 18:00:00,A,South,Product_3,290.3,18,0.28,30.39,5,0.006
2020-01-27 19:00:00,A,North,Product_3,394.75,44,0.32,-163.45,2,0.197
2020-01-27 20:00:00,C,West,Product_1,207.79,42,0.04,257.16,3,0.106
2020-01-27 21:00:00,D,West,Product_1,901.47,12,0.17,37.89,3,0.101
2020-01-27 22:00:00,D,West,Product_4,634.23,40,0.34,185.88,4,0.048
2020-01-27 23:00:00,D,South,Product_2,711.19,27,0.37,326.91,3,0.092
2020-01-28 00:00:00,C,North,Product_3,810.25,6,0.18,187.47,1,0.105
2020-01-28 01:00:00,B,West,Product_2,548.6,24,0.0,-149.95,1,0.132
2020-01-28 02:00:00,A,West,Product_2,178.23,33,0.0,-156.85,5,0.009
2020-01-28 03:00:00,C,North,Product_2,583.4,45,0.27,407.01,2,0.068
2020-01-28 04:00:00,D,South,Product_3,628.16,16,0.28,-16.5,5,0.077
2020-01-28 05:00:00,A,South,Product_1,770.9,12,0.28,53.55,4,0.03
2020-01-28 06:00:00,A,South,Product_1,488.49,31,0.36,-47.12,4,0.048
2020-01-28 07:00:00,D,West,Product_4,214.82,37,0.46,289.22,1,0.047
2020-01-28 08:00:00,D,West,Product_2,355.4,13,0.5,70.27,4,0.162
2020-01-28 09:00:00,A,West,Product_4,426.77,8,0.35,119.43,1,0.137
